id,name,hasparent,keywords,ROR
02fsfnf94,Institute of Molecular and Cell Biology,TRUE,,https://ror.org/02fsfnf94
023r5tg35,Institute of Biology and Soil,TRUE,,https://ror.org/023r5tg35
012a18r91,Sukachev Institute of Forest,TRUE,,https://ror.org/012a18r91
048zssa22,Institute of Biochemistry and Physiology of Microorganisms,TRUE,,https://ror.org/048zssa22
021kjh741,Institute of Biochemistry and Physiology of Plants and Microorganisms,TRUE,,https://ror.org/021kjh741
006btmz82,Institute of Systematics and Ecology of Animals,TRUE,,https://ror.org/006btmz82
02x9fc857,Pacific Institute of Bioorganic Chemistry. GB Elyakova Far Eastern Branch of the Russian Academy of Sciences,TRUE,,https://ror.org/02x9fc857
0362x2g28,Forestry Research Institute of Karelian Research Centre,TRUE,,https://ror.org/0362x2g28
02cge6w61,Central Siberian Botanical Garden,TRUE,,https://ror.org/02cge6w61
02ygqdd77,Centre for Forest Ecology and Productivity,TRUE,,https://ror.org/02ygqdd77
045sc8e83,Federal Center Research Fundamentals of Biotechnology,TRUE,,https://ror.org/045sc8e83
04e09qg36,Institute of Ecology and Genetics of Microorganisms,TRUE,,https://ror.org/04e09qg36
035y1ap70,Institute of Biology of Karelian Research Centre,TRUE,,https://ror.org/035y1ap70
05nyr7981,Institute of General and Experimental Biology,TRUE,,https://ror.org/05nyr7981
039hpv827,Institute of Forest Science,TRUE,,https://ror.org/039hpv827
015y4fr56,Institute of Paleontology A A Borisyak,TRUE,,https://ror.org/015y4fr56
01ryjjz47,Siberian Institute of Plant Physiology and Biochemistry,TRUE,,https://ror.org/01ryjjz47
05b9eba69,Institute for Soil Science and Agricultural Chemistry,TRUE,,https://ror.org/05b9eba69
0324qh176,Institute of Biology Ufa Science Center,TRUE,,https://ror.org/0324qh176
0218eta95,Department of Physiological Sciences,TRUE,,https://ror.org/0218eta95
022rrvm68,Pavlov Institute of Physiology of the Russian Academy of Sciences,TRUE,,https://ror.org/022rrvm68
057n4xq60,Institute of Higher Nervous Activity and Neurophysiology,TRUE,,https://ror.org/057n4xq60
016hfp155,Institute of Biomedical Problems,TRUE,,https://ror.org/016hfp155
039ekp273,Institute of Cellular and Intracellular Symbiosis,TRUE,,https://ror.org/039ekp273
02vf4sk45,Institute of Evolutionary Physiology and Biochemistry,TRUE,,https://ror.org/02vf4sk45
01ska0903,Institute of the Human Brain,TRUE,,https://ror.org/01ska0903
02ncvqp37,Center for Theoretical Problems of Physicochemical Pharmacology,TRUE,,https://ror.org/02ncvqp37
05bpnjz66,Institute of Pharmacology Russian Academy of Medical Sciences,TRUE,,https://ror.org/05bpnjz66
01qt3dj82,Institute of Immunology and Physiology,TRUE,,https://ror.org/01qt3dj82
0554h7e84,Department of Earth Sciences,TRUE,,https://ror.org/0554h7e84
01jgbgc06,A.V.Topchiev Institute of Petrochemical Synthesis,TRUE,,https://ror.org/01jgbgc06
01hz5c771,Institute of Geography,TRUE,,https://ror.org/01hz5c771
00s1q1t70,Institute of Earthquake Prediction Theory and Mathematical Geophysics,TRUE,,https://ror.org/00s1q1t70
04tfjah29,Limnological Institute,TRUE,,https://ror.org/04tfjah29
00n1e1p60,Institute of Oceanology. PP Shirshov Russian Academy of Sciences,TRUE,,https://ror.org/00n1e1p60
010y19q47,Earth Cryosphere Institute,TRUE,,https://ror.org/010y19q47
05m2n8847,V.E. Zuev Institute of Atmospheric Optics,TRUE,,https://ror.org/05m2n8847
03b4ksy95,Institute of Global Climate and Ecology,TRUE,,https://ror.org/03b4ksy95
056mrsz54,Schmidt Institute of Physics of the Earth,TRUE,,https://ror.org/056mrsz54
012q2tk82,Institute of Solar-Terrestrial Physics,TRUE,,https://ror.org/012q2tk82
056wf8856,Kola Science Centre,TRUE,,https://ror.org/056wf8856
044ht0n88,State Hydrological Institute,TRUE,,https://ror.org/044ht0n88
03snt1857,A.M. Obukhov Institute of Atmospheric Physics,TRUE,,https://ror.org/03snt1857
01ds31v72,V.S. Sobolev Institute of Geology and Mineralogy,TRUE,,https://ror.org/01ds31v72
054xffa50,Institute of Geology of Ore Deposits Petrography Mineralogy and Geochemistry,TRUE,,https://ror.org/054xffa50
04w1wsw24,Geophysical Center,TRUE,,https://ror.org/04w1wsw24
00y1dzm96,Institute of Petroleum Geology and Geophysics,TRUE,,https://ror.org/00y1dzm96
046msd355,Institute of Complex Development of Bowels,TRUE,,https://ror.org/046msd355
01rmxff98,Institute of Water Problems,TRUE,,https://ror.org/01rmxff98
045xd0268,Institute of the Earth’s Crust,TRUE,,https://ror.org/045xd0268
009g8f974,Far East Geological Institute,TRUE,,https://ror.org/009g8f974
03jrs5v66,Institute of Geosphere Dynamics,TRUE,,https://ror.org/03jrs5v66
0121whw78,Sergeev Institute of Environmental Geoscience,TRUE,,https://ror.org/0121whw78
049pzbj60,Institute of Mining,TRUE,,https://ror.org/049pzbj60
04x7sgz22,Mining Institute,TRUE,,https://ror.org/04x7sgz22
0261qw820,Institute of Steppe,TRUE,,https://ror.org/0261qw820
04kh9f807,Institute of Precambrian Geology and Geochronology,TRUE,,https://ror.org/04kh9f807
02f0cra24,Geological Institute,TRUE,,https://ror.org/02f0cra24
03f5ppt85,"Pacific Institute of Geography, Far Eastern Branch of the Russian Academy of Sciences",TRUE,,https://ror.org/03f5ppt85
03vqakm84,Institute of Mining,TRUE,,https://ror.org/03vqakm84
01831n272,Institute of Experimental Mineralogy,TRUE,,https://ror.org/01831n272
03szme345,Institute of Tectonics and Geophysics named after Y.A. Kosygin,TRUE,,https://ror.org/03szme345
011nbgj79,Institute of Coal of the Siberian Branch of the RAS,TRUE,,https://ror.org/011nbgj79
04850rm18,Baikal Institute of Nature Management,TRUE,,https://ror.org/04850rm18
05qc18f66,V.I. Il'ichev Pacific Oceanological Institute,TRUE,,https://ror.org/05qc18f66
0305m4448,Diamond and Precious Metal Geology Institute,TRUE,,https://ror.org/0305m4448
05sbpak56,Geophysical Survey,TRUE,,https://ror.org/05sbpak56
05tpxpz56,Institute of Mineralogy,TRUE,,https://ror.org/05tpxpz56
01ww2bg72,Oil and Gas Research Institute,TRUE,,https://ror.org/01ww2bg72
04eqxyk73,Institute of Volcanology and Seismology,TRUE,,https://ror.org/04eqxyk73
05961na22,Marine Hydrophysical Institute,TRUE,,https://ror.org/05961na22
03ww91346,Institute of Water Problems of the North Karelian Research Centre,TRUE,,https://ror.org/03ww91346
01ygw1452,Institute of Ecological Problems of the North,TRUE,,https://ror.org/01ygw1452
01gqnz112,Vinogradov Institute of Geochemistry,TRUE,,https://ror.org/01gqnz112
03b1v3160,Zavaritsky Institute of Geology and Geochemistry,TRUE,,https://ror.org/03b1v3160
05skghf24,Institute of Geology Ufa Scientific Center,TRUE,,https://ror.org/05skghf24
002vd5g50,Research Station of the Russian Academy of Sciences in Bishkek,TRUE,,https://ror.org/002vd5g50
04we3tx21,Institute of Geology of the Karelian Research Center,TRUE,,https://ror.org/04we3tx21
01twn9665,Department of Social Sciences,TRUE,,https://ror.org/01twn9665
00g6nvj03,Institute of State and Law,TRUE,,https://ror.org/00g6nvj03
00wfve797,Institute of Sociology,TRUE,,https://ror.org/00wfve797
05kvjc571,Institute of Psychology,TRUE,,https://ror.org/05kvjc571
02n937p61,Central Economics and Mathematics Institute,TRUE,,https://ror.org/02n937p61
005gbx671,Institute of Philosophy,TRUE,,https://ror.org/005gbx671
03tx2pf91,Institute of Socio-Economic Development of Territories,TRUE,,https://ror.org/03tx2pf91
02r4ram30,Institute of Economics,TRUE,,https://ror.org/02r4ram30
059dmrc35,Institute of Agrarian Problems,TRUE,,https://ror.org/059dmrc35
01p8wcy85,Institute of Economic Forecasting,TRUE,,https://ror.org/01p8wcy85
05a33r812,Market Economy Institute,TRUE,,https://ror.org/05a33r812
02mx1ea71,Institute of Socio-Political Research,TRUE,,https://ror.org/02mx1ea71
03ck95c19,Institute for Regional Economics,TRUE,,https://ror.org/03ck95c19
021eek248,Department of Global Issues and International Relations,TRUE,,https://ror.org/021eek248
04jqmw447,Institute of World Economy and International Relations,TRUE,,https://ror.org/04jqmw447
02a5hqa58,Institute for African Studies,TRUE,,https://ror.org/02a5hqa58
00gprdj76,Latin American Institute,TRUE,,https://ror.org/00gprdj76
02ae4g054,Division of Historical and Philological Sciences,TRUE,,https://ror.org/02ae4g054
033px5146,Institute of Linguistics,TRUE,,https://ror.org/033px5146
056635736,Institute of Oriental Studies,TRUE,,https://ror.org/056635736
020frqf17,Literary Institute named after AM Gorky,TRUE,,https://ror.org/020frqf17
02e1eph40,Institute of World History,TRUE,,https://ror.org/02e1eph40
05nb4x016,Institute of Linguistic Studies,TRUE,,https://ror.org/05nb4x016
05gmwtd57,Institute of History and Archaeology,TRUE,,https://ror.org/05gmwtd57
04f3vpm64,Institute of Anthropology and Ethnography,TRUE,,https://ror.org/04f3vpm64
00je00x55,Institute of Mongolian Buddhist and Tibetan Studies,TRUE,,https://ror.org/00je00x55
05m3tag45,Institute of Archaeology and Ethnography,TRUE,,https://ror.org/05m3tag45
04ef8pm25,Archive,TRUE,,https://ror.org/04ef8pm25
028a8bc58,Institute of Russian Literature,TRUE,,https://ror.org/028a8bc58
02e2pmn45,Institute of Slavic Studies,TRUE,,https://ror.org/02e2pmn45
02bc50c05,Museum of Anthropology and Ethnography. Peter the Great Kunstkamera of the Russian Academy of Sciences,TRUE,,https://ror.org/02bc50c05
02qpqb855,Institute of History,TRUE,,https://ror.org/02qpqb855
0266a1t84,"Udmurt Institute of History, Language and Literature",TRUE,,https://ror.org/0266a1t84
02s6ww326,Institute of Oriental Manuscripts,TRUE,,https://ror.org/02s6ww326
00tnkbn59,Institute of Archaeology,TRUE,,https://ror.org/00tnkbn59
05ct5rw58,Saint-Petersburg Institute of History,TRUE,,https://ror.org/05ct5rw58
00z0g8n94,Kalmyk Institute for Humanities Research,TRUE,,https://ror.org/00z0g8n94
04xnqnd94,Institute for Humanities Research and Indigenous Studies of the North,TRUE,,https://ror.org/04xnqnd94
04wbz7w60,Institute of History of Material Culture,TRUE,,https://ror.org/04wbz7w60
020e8vq13,Russian Language Institute. VV Vinogradov Academy of Sciences,TRUE,,https://ror.org/020e8vq13
019zcmj26,Department of Medical Sciences,TRUE,,https://ror.org/019zcmj26
03dhz7247,Research Centre for Medical Genetics,TRUE,,https://ror.org/03dhz7247
017pcqs43,D.I. Ivanovsky Institute of Virology Russian Academy of Medical Sciences,TRUE,,https://ror.org/017pcqs43
02t1t6n83,Burdenko Neurosurgery Institute,TRUE,,https://ror.org/02t1t6n83
040wrkp27,Institute of Biomedical Chemistry,TRUE,,https://ror.org/040wrkp27
01sb2fs58,Institute of Cardiology,TRUE,,https://ror.org/01sb2fs58
03bk73w20,Research Institute of Vaccines and Sera. Mechnikov of the Russian Academy of Medical Sciences,TRUE,,https://ror.org/03bk73w20
041471c24,National Research Center for Hematology Russian Academy of Medical Sciences,TRUE,,https://ror.org/041471c24
05gf3n961,Tomsk Cancer Research Institute,TRUE,,https://ror.org/05gf3n961
029k7k053,Research Institute of Medical Genetics of Russian Academy of Medical Sciences,TRUE,,https://ror.org/029k7k053
0344x6030,Institute of Experimental Medicine,TRUE,,https://ror.org/0344x6030
026md7341,Research Institute of Mental Health,TRUE,,https://ror.org/026md7341
04rawk951,Chumakov Institute of Poliomyelitis and Viral Encephalitides,TRUE,,https://ror.org/04rawk951
051f11n17,Institute of Molecular Biology and Biophysics,TRUE,,https://ror.org/051f11n17
01gk2wz65,Research Institute of Therapy and Preventive Medicine,TRUE,,https://ror.org/01gk2wz65
049317064,Scientific Center of Children's Health,TRUE,,https://ror.org/049317064
056an8658,Institute of Clinical and Experimental Lymphology,TRUE,,https://ror.org/056an8658
044171329,Research Institute of Pharmacology and Regenerative Medicine named ED Goldberg,TRUE,,https://ror.org/044171329
008cjy335,Scientific Research Institute of Experimental and Clinical Medicine,TRUE,,https://ror.org/008cjy335
01w84qj32,Research Institute General Resuscitation im.V.A.Negovskogo,TRUE,,https://ror.org/01w84qj32
05pc7fv53,National Research Institute of Public Health named after NA Semashko,TRUE,,https://ror.org/05pc7fv53
03jmc9t23,"Research Institute of General Pathology and Pathophysiology, the Russian Academy of Medical Sciences",TRUE,,https://ror.org/03jmc9t23
055csed06,Mental Health Research Center of Russian Academy of Medical Sciences,TRUE,,https://ror.org/055csed06
01b3qhp76,Research Institute of Fundamental and Clinical Immunology,TRUE,,https://ror.org/01b3qhp76
04z8mkz77,Research Institute of Physiology and Fundamental Medicine of the Siberian Branch of the Russian Academy of Medical Sciences,TRUE,,https://ror.org/04z8mkz77
05ssfag15,"Scientific Research Institute of Nutrition, the Russian Academy of Medical Sciences",TRUE,,https://ror.org/05ssfag15
01n0q6e38,Gause Institute of New Antibiotics Russian Academy of Medical Sciences,TRUE,,https://ror.org/01n0q6e38
05t5rc419,Research Institute of Complex Problems of Cardiovascular Disease Russian Academy of Medical Sciences,TRUE,,https://ror.org/05t5rc419
009qtkb56,Research Institute of Obstetrics and Gynecology named after DO Ott Russian Academy of Medical Sciences,TRUE,,https://ror.org/009qtkb56
027n02r78,Scientific Center of Family Health Problems and Human Reproduction,TRUE,,https://ror.org/027n02r78
03z90hq89,Central Scientific Research Institute of Tuberculosis Russian Academy of Medical Sciences,TRUE,,https://ror.org/03z90hq89
03c94bc04,Bakulev Scientific Center for Cardiovascular Surgery Russian Academy of Medical Sciences,TRUE,,https://ror.org/03c94bc04
006byrq44,Far Eastern Scientific Centre of Physiology and Pathology of Respiration Russian Academy of Medical Sciences,TRUE,,https://ror.org/006byrq44
0422tyr14,Federal State Scientific Institution Research Institute of Eye Diseases,TRUE,,https://ror.org/0422tyr14
04skssb35,"The Federal State Budgetary Scientific Institution ""Izmerov Research Institute of Occupational Health""",TRUE,,https://ror.org/04skssb35
04kakt857,Institute of Normal Physiology named after PK Anokhin,TRUE,,https://ror.org/04kakt857
05wtp9w08,Department of Agricultural Sciences,TRUE,,https://ror.org/05wtp9w08
01e69j385,All-Russian Institute of Plant Protection,TRUE,,https://ror.org/01e69j385
004914a33,Federal Scientific Center for Animal Husbandry named after Academician L.K. Ernst,TRUE,,https://ror.org/004914a33
00ewbej21,Gorbatov's All-Russian Meat Research Institute,TRUE,,https://ror.org/00ewbej21
05ea3hs66,National Research Institute for Veterinary Virology and Microbiology of Russia,TRUE,,https://ror.org/05ea3hs66
02xv1yp72,All-Russian Scientific Research Institute of Radiology and AgroEcology,TRUE,,https://ror.org/02xv1yp72
03ta4hv58,Russian Research Institute for Phytopathology,TRUE,,https://ror.org/03ta4hv58
040er0w10,All-Russian Scientific Research Institute of Food Biotechnology,TRUE,,https://ror.org/040er0w10
01f02ww36,All-Russian Research Institute of Agricultural Microbiology,TRUE,,https://ror.org/01f02ww36
05c3bnw72,V.V. Dokuchaev Soil Science Institute,TRUE,,https://ror.org/05c3bnw72
01s15bz77,All-Russian Scientific Research and Technological Institute of Poultry Russian Academy of Agricultural Sciences,TRUE,,https://ror.org/01s15bz77
047swfp57,All-Russian Scientific Research Institute of Fruit Crops Breeding Russian Academy of Agricultural Sciences,TRUE,,https://ror.org/047swfp57
00et21g06,All-Russian Research Institute of Agricultural Biotechnology Russian Academy of Agricultural Sciences,TRUE,,https://ror.org/00et21g06
01q34dp24,Povolzhsky Research Institute of Production and Processing of Meat and Dairy Products,TRUE,,https://ror.org/01q34dp24
034sqmv32,Agrophysical Research Institute,TRUE,,https://ror.org/034sqmv32
03sgkc956,All-Russian Rice Research Institute,TRUE,,https://ror.org/03sgkc956
04nsjct52,VNIIPelkhozkhim,TRUE,,https://ror.org/04nsjct52
00rejsz57,All-Russian Scientific and Research Institute of Brucellosis and Tuberculosis of Animals,TRUE,,https://ror.org/00rejsz57
04gcp7g78,"All - Russian Scientific Research Institute of Tobacco, Makhorka and Tobacco Products",TRUE,,https://ror.org/04gcp7g78
05fhdzx69,Federal Scientific Agroengineering Center VIM,TRUE,,https://ror.org/05fhdzx69
0160dkh89,All-Russian Research Institute of Biological Plant Protection,TRUE,,https://ror.org/0160dkh89
05y57mm42,All-Russian Scientific Research Institute of Flax,TRUE,,https://ror.org/05y57mm42
00pbt4z69,North Caucasian Zonal Scientific Research Veterinary Institute,TRUE,,https://ror.org/00pbt4z69
00g7nbz02,SZNIIMESH,TRUE,,https://ror.org/00g7nbz02
00f6n1x59,Far Eastern Scientific Research Institute of Mechanization and Electrification of Agriculture,TRUE,,https://ror.org/00f6n1x59
05ge22856,"All-Russian Research Institute of Veterinary Sanitation, Hygiene and Ecology",TRUE,,https://ror.org/05ge22856
03yhtwa63,Magadan Research Institute of Agriculture,TRUE,,https://ror.org/03yhtwa63
00hcsjz98,"Agrarian Science Center ""Donskoy""",TRUE,,https://ror.org/00hcsjz98
01cjh3728,Research Institute of Bakery Industry,TRUE,,https://ror.org/01cjh3728
05gga8159,Yakut Scientific Research Institute of Agriculture,TRUE,,https://ror.org/05gga8159
015480z05,All-Russian Institute of Agrarian Problems and Informatics A.A.Nikonova,TRUE,,https://ror.org/015480z05
05rbd6k73,Regional Research Centres,TRUE,,https://ror.org/05rbd6k73
056wf8856,Kola Science Centre,TRUE,,https://ror.org/056wf8856
053nrfb18,Southern Scientific Center,TRUE,,https://ror.org/053nrfb18
02j983531,Scientific Center,TRUE,,https://ror.org/02j983531
05wgt8358,Karelian Research Centre,TRUE,,https://ror.org/05wgt8358
00g4bcb66,Kazan Scientific Center,TRUE,,https://ror.org/00g4bcb66
006knem90,Tatar Scientific Research Institute of Agrochemistry and Soil Science,TRUE,,https://ror.org/006knem90
044037f11,Saratov Research Center,TRUE,,https://ror.org/044037f11
05tc61k56,Pushchino State Institute of Natural Sciences,TRUE,,https://ror.org/05tc61k56
01z0w8p93,Tomsk National Research Medical Center,TRUE,,https://ror.org/01z0w8p93
04f0ydx59,Bioengineering Center,TRUE,,https://ror.org/04f0ydx59
00029be75,Institute of Biology of Komi Scientific Centre,TRUE,,https://ror.org/00029be75
037jk8996,Institute of Ecology of Mountain Territories,TRUE,,https://ror.org/037jk8996
041v5wj47,"Institute of Mineralogy, Geochemistry and Crystallochemistry of Rare Elements",TRUE,,https://ror.org/041v5wj47
03cdkd641,Institute of Social and Economic Studies of Population,TRUE,,https://ror.org/03cdkd641
00fr05644,Institute for International Economic and Political Studies,TRUE,,https://ror.org/00fr05644
005n4rr58,Scientific Research Institute of Introscopy,TRUE,,https://ror.org/005n4rr58
021923v79,Institute of Marine Geology and Geophysics,TRUE,,https://ror.org/021923v79
02qhbts44,Vernadsky State Geological Museum,TRUE,,https://ror.org/02qhbts44
01wxbtj35,All-Russian Scientific Research Institute of Butter and Cheese Making,TRUE,,https://ror.org/01wxbtj35
01fz81h65,Dagestan Scientific Center of the Russian Academy of Sciences,TRUE,,https://ror.org/01fz81h65
02sp4ja91,Institute of Physics. HI Amirkhanova,TRUE,,https://ror.org/02sp4ja91
00sv3ym08,Institute of Precision Mechanics and Computer Science. SA Lebedev,TRUE,,https://ror.org/00sv3ym08
049cw4s75,North Caucasian Research Institute of Mountain and Foothill Agriculture,TRUE,,https://ror.org/049cw4s75
010rhww45,Experimental Factory of Scientific Engineering and Special Design Department,TRUE,,https://ror.org/010rhww45
005n3yy14,Institute of Physics and Technology,TRUE,,https://ror.org/005n3yy14
03a8ase89,Institute of Physics of Molecules and Crystals,TRUE,,https://ror.org/03a8ase89
04d2pnx52,Institute for Complex Analysis of Regional Problems,TRUE,,https://ror.org/04d2pnx52
04j4xtm35,Institute of Scientific Information on Social Sciences,TRUE,,https://ror.org/04j4xtm35
01brhxa96,Library of the Russian Academy of Sciences,TRUE,,https://ror.org/01brhxa96
045dz4566,Submicron Heterostructures for Microelectronics Research and Engineering Center,TRUE,,https://ror.org/045dz4566
grid.507177.3,S.I.Vavilov Institute for the History of Science and Technology,TRUE,,
